Source Name	Comment[ENA_SAMPLE]	Comment[BioSD_SAMPLE]	Characteristics[organism]	Characteristics[cell type]	Characteristics[time]	Unit[time unit]	Term Source REF	Term Accession Number	Characteristics[infect]	Material Type	Protocol REF	Performer	Protocol REF	Performer	Protocol REF	Performer	Extract Name	Comment[spike sequence file]	Comment[spike concentration file]	Comment[LIBRARY_LAYOUT]	Comment[LIBRARY_SELECTION]	Comment[LIBRARY_SOURCE]	Comment[LIBRARY_STRATEGY]	Comment[NOMINAL_LENGTH]	Comment[NOMINAL_SDEV]	Protocol REF	Performer	Assay Name	Technology Type	Comment[ENA_EXPERIMENT]	Scan Name	Comment[SUBMITTED_FILE_NAME]	Comment[ENA_RUN]	Comment[FASTQ_URI]	Factor Value[time]	Unit[time unit]	Term Source REF	Term Accession Number	Factor Value[infect]	Factor Value[cell type]
20003_7#13	ERS1616618	SAMEA103927450	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#13	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#13	sequencing assay	ERX1953258	20003_7_13_1.fastq.gz	20003_7_13_1.fastq.gz	ERR1892921	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892921/ERR1892921_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#13	ERS1616618	SAMEA103927450	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#13	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#13	sequencing assay	ERX1953258	20003_7_13_2.fastq.gz	20003_7_13_2.fastq.gz	ERR1892921	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892921/ERR1892921_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#14	ERS1616619	SAMEA103927451	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#14	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#14	sequencing assay	ERX1953259	20003_7_14_1.fastq.gz	20003_7_14_1.fastq.gz	ERR1892922	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892922/ERR1892922_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#14	ERS1616619	SAMEA103927451	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#14	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#14	sequencing assay	ERX1953259	20003_7_14_2.fastq.gz	20003_7_14_2.fastq.gz	ERR1892922	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892922/ERR1892922_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#15	ERS1616620	SAMEA103927452	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#15	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#15	sequencing assay	ERX1953260	20003_7_15_1.fastq.gz	20003_7_15_1.fastq.gz	ERR1892923	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892923/ERR1892923_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#15	ERS1616620	SAMEA103927452	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#15	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#15	sequencing assay	ERX1953260	20003_7_15_2.fastq.gz	20003_7_15_2.fastq.gz	ERR1892923	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892923/ERR1892923_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#16	ERS1616621	SAMEA103927453	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#16	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#16	sequencing assay	ERX1953261	20003_7_16_1.fastq.gz	20003_7_16_1.fastq.gz	ERR1892924	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1892924/ERR1892924_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#16	ERS1616621	SAMEA103927453	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#16	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#16	sequencing assay	ERX1953261	20003_7_16_2.fastq.gz	20003_7_16_2.fastq.gz	ERR1892924	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1892924/ERR1892924_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#17	ERS1616622	SAMEA103927454	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#17	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#17	sequencing assay	ERX1953262	20003_7_17_1.fastq.gz	20003_7_17_1.fastq.gz	ERR1892925	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1892925/ERR1892925_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#17	ERS1616622	SAMEA103927454	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#17	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#17	sequencing assay	ERX1953262	20003_7_17_2.fastq.gz	20003_7_17_2.fastq.gz	ERR1892925	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1892925/ERR1892925_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#18	ERS1616623	SAMEA103927455	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#18	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#18	sequencing assay	ERX1953263	20003_7_18_1.fastq.gz	20003_7_18_1.fastq.gz	ERR1892926	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1892926/ERR1892926_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#18	ERS1616623	SAMEA103927455	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#18	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#18	sequencing assay	ERX1953263	20003_7_18_2.fastq.gz	20003_7_18_2.fastq.gz	ERR1892926	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1892926/ERR1892926_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#19	ERS1616624	SAMEA103927456	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#19	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#19	sequencing assay	ERX1953264	20003_7_19_1.fastq.gz	20003_7_19_1.fastq.gz	ERR1892927	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892927/ERR1892927_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#19	ERS1616624	SAMEA103927456	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#19	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#19	sequencing assay	ERX1953264	20003_7_19_2.fastq.gz	20003_7_19_2.fastq.gz	ERR1892927	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892927/ERR1892927_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#20	ERS1616625	SAMEA103927457	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#20	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#20	sequencing assay	ERX1953265	20003_7_20_1.fastq.gz	20003_7_20_1.fastq.gz	ERR1892928	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892928/ERR1892928_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#20	ERS1616625	SAMEA103927457	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#20	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#20	sequencing assay	ERX1953265	20003_7_20_2.fastq.gz	20003_7_20_2.fastq.gz	ERR1892928	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892928/ERR1892928_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#23	ERS1616626	SAMEA103927458	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#23	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#23	sequencing assay	ERX1953266	20003_7_23_1.fastq.gz	20003_7_23_1.fastq.gz	ERR1892929	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1892929/ERR1892929_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#23	ERS1616626	SAMEA103927458	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#23	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#23	sequencing assay	ERX1953266	20003_7_23_2.fastq.gz	20003_7_23_2.fastq.gz	ERR1892929	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/009/ERR1892929/ERR1892929_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#24	ERS1616627	SAMEA103927459	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#24	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#24	sequencing assay	ERX1953267	20003_7_24_1.fastq.gz	20003_7_24_1.fastq.gz	ERR1892930	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1892930/ERR1892930_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#24	ERS1616627	SAMEA103927459	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#24	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#24	sequencing assay	ERX1953267	20003_7_24_2.fastq.gz	20003_7_24_2.fastq.gz	ERR1892930	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/000/ERR1892930/ERR1892930_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#25	ERS1616628	SAMEA103927460	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#25	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#25	sequencing assay	ERX1953268	20003_7_25_1.fastq.gz	20003_7_25_1.fastq.gz	ERR1892931	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892931/ERR1892931_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#25	ERS1616628	SAMEA103927460	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#25	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#25	sequencing assay	ERX1953268	20003_7_25_2.fastq.gz	20003_7_25_2.fastq.gz	ERR1892931	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/001/ERR1892931/ERR1892931_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#26	ERS1616629	SAMEA103927461	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#26	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#26	sequencing assay	ERX1953269	20003_7_26_1.fastq.gz	20003_7_26_1.fastq.gz	ERR1892932	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892932/ERR1892932_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#26	ERS1616629	SAMEA103927461	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#26	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#26	sequencing assay	ERX1953269	20003_7_26_2.fastq.gz	20003_7_26_2.fastq.gz	ERR1892932	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/002/ERR1892932/ERR1892932_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#27	ERS1616630	SAMEA103927462	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#27	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#27	sequencing assay	ERX1953270	20003_7_27_1.fastq.gz	20003_7_27_1.fastq.gz	ERR1892933	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892933/ERR1892933_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#27	ERS1616630	SAMEA103927462	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#27	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#27	sequencing assay	ERX1953270	20003_7_27_2.fastq.gz	20003_7_27_2.fastq.gz	ERR1892933	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/003/ERR1892933/ERR1892933_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#28	ERS1616631	SAMEA103927463	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#28	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#28	sequencing assay	ERX1953271	20003_7_28_1.fastq.gz	20003_7_28_1.fastq.gz	ERR1892934	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1892934/ERR1892934_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#28	ERS1616631	SAMEA103927463	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#28	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#28	sequencing assay	ERX1953271	20003_7_28_2.fastq.gz	20003_7_28_2.fastq.gz	ERR1892934	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/004/ERR1892934/ERR1892934_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#29	ERS1616632	SAMEA103927464	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#29	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#29	sequencing assay	ERX1953272	20003_7_29_1.fastq.gz	20003_7_29_1.fastq.gz	ERR1892935	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1892935/ERR1892935_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#29	ERS1616632	SAMEA103927464	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#29	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#29	sequencing assay	ERX1953272	20003_7_29_2.fastq.gz	20003_7_29_2.fastq.gz	ERR1892935	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/005/ERR1892935/ERR1892935_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#30	ERS1616633	SAMEA103927465	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#30	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#30	sequencing assay	ERX1953273	20003_7_30_1.fastq.gz	20003_7_30_1.fastq.gz	ERR1892936	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1892936/ERR1892936_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#30	ERS1616633	SAMEA103927465	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#30	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#30	sequencing assay	ERX1953273	20003_7_30_2.fastq.gz	20003_7_30_2.fastq.gz	ERR1892936	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/006/ERR1892936/ERR1892936_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#31	ERS1616634	SAMEA103927466	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#31	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#31	sequencing assay	ERX1953274	20003_7_31_1.fastq.gz	20003_7_31_1.fastq.gz	ERR1892937	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892937/ERR1892937_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#31	ERS1616634	SAMEA103927466	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#31	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#31	sequencing assay	ERX1953274	20003_7_31_2.fastq.gz	20003_7_31_2.fastq.gz	ERR1892937	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/007/ERR1892937/ERR1892937_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#32	ERS1616635	SAMEA103927467	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#32	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#32	sequencing assay	ERX1953275	20003_7_32_1.fastq.gz	20003_7_32_1.fastq.gz	ERR1892938	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892938/ERR1892938_1.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
20003_7#32	ERS1616635	SAMEA103927467	Mus musculus	CD4+ T cell	0	day	EFO	UO_0000033	none	cell	P-MTAB-48473	Tapio Lonnberg	P-MTAB-48474	Ruddy Montandon, Tom Metcalf	P-MTAB-48475	Tapio Lonnberg	20003_7#32	spikes.fa	spike_concentrations.txt	PAIRED	RANDOM	TRANSCRIPTOMIC	RNA-Seq	400	20	P-MTAB-48476	Wellcome Trust Sanger Institute Sequencing Facility	20003_7#32	sequencing assay	ERX1953275	20003_7_32_2.fastq.gz	20003_7_32_2.fastq.gz	ERR1892938	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/ERR189/008/ERR1892938/ERR1892938_2.fastq.gz	0	day	EFO	UO_0000033	none	CD4+ T cell
